t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
9.425602,16957466,-0.026435,0.065263,-1.859506,0.000622,0.000624,-0.000455
9.457537,16957499,-0.026427,0.065228,-1.859540,0.000826,0.000945,-0.000310
9.491627,16957534,-0.026407,0.065197,-1.859538,0.000726,0.000830,-0.000562
9.527717,16957566,-0.026401,0.065190,-1.859552,0.000737,0.000696,-0.001145
9.558100,16957600,-0.026381,0.065160,-1.859579,0.000688,0.000153,-0.000666
9.590316,16957633,-0.026384,0.065159,-1.859603,0.000631,0.001135,-0.001042
9.628097,16957669,-0.026383,0.065154,-1.859602,-0.000973,0.000333,0.000840
9.658935,16957697,-0.026381,0.065148,-1.859613,0.002586,0.000710,-0.001240
9.692082,16957735,-0.026388,0.065134,-1.859657,-0.000578,0.000373,-0.000119
9.728009,16957766,-0.026397,0.065127,-1.859686,-0.000799,0.000458,-0.000435
9.760378,16957798,-0.026394,0.065123,-1.859725,0.000715,0.000051,-0.000207
9.791787,16957832,-0.026394,0.065141,-1.859753,0.001035,0.000039,-0.000553
9.828699,16957869,-0.026377,0.065159,-1.859799,0.000103,0.000845,-0.000188
9.858900,16957896,-0.026383,0.065162,-1.859844,0.000112,-0.000038,-0.001021
9.890680,16957932,-0.026393,0.065154,-1.859896,0.000175,0.000379,-0.001481
9.925695,16957958,-0.026404,0.065155,-1.859925,0.000400,-0.000178,-0.000803
9.958624,16958003,-0.026374,0.065141,-1.859992,-0.001255,-0.000929,-0.000611
9.992749,16958035,-0.026397,0.065124,-1.860059,-0.000675,0.003165,-0.002647
10.024913,16958063,-0.026518,0.065180,-1.860100,0.003437,-0.000750,0.001774
10.059229,16958098,-0.026427,0.065167,-1.860115,0.000544,0.001752,-0.000788
10.089420,16958134,-0.026465,0.065192,-1.860146,-0.000781,0.001242,0.000016
10.128621,16958168,-0.026431,0.065159,-1.860190,0.001989,-0.000549,-0.000989
10.158346,16958196,-0.026468,0.065184,-1.860219,0.000982,-0.000758,-0.000152
10.190664,16958228,-0.026466,0.065188,-1.860244,0.000104,0.000692,-0.000502
10.224860,16958263,-0.026473,0.065211,-1.860267,0.001194,-0.000209,-0.000652
10.257748,16958299,-0.026452,0.065219,-1.860297,-0.000169,0.000183,-0.000696
10.273634,16958333,-0.026431,0.065228,-1.860350,0.001651,0.000021,-0.001262
10.327344,16958366,-0.026423,0.065236,-1.860358,0.000343,0.000023,0.000407
10.358675,16958399,-0.026417,0.065259,-1.860409,0.000802,0.000849,-0.000782
10.391387,16958434,-0.026418,0.065301,-1.860431,0.000316,0.001083,-0.000292
10.428493,16958465,-0.026421,0.065303,-1.860448,0.000332,-0.000223,-0.000557
10.458479,16958499,-0.026404,0.065313,-1.860457,0.001021,0.001620,0.000065
10.490996,16958532,-0.026374,0.065315,-1.860458,0.000688,-0.000020,-0.000148
10.528495,16958567,-0.026360,0.065303,-1.860459,0.001100,0.001005,-0.000374
10.558269,16958596,-0.026357,0.065305,-1.860466,0.000379,0.000800,-0.000381
10.594420,16958631,-0.026380,0.065291,-1.860480,-0.000913,0.000849,-0.000839
10.627358,16958668,-0.026364,0.065273,-1.860505,0.001747,-0.000087,-0.001169
10.657771,16958700,-0.026379,0.065267,-1.860540,-0.000316,-0.000111,-0.000322
10.689611,16958733,-0.026372,0.065257,-1.860524,0.001347,0.000774,0.000053
