t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
52.451217,18685060,780.1577,0.0000,41.00
52.550346,18685138,780.1514,0.0000,41.00
52.652154,18685260,780.1606,0.0000,41.00
52.751459,18685340,780.1580,0.0000,41.00
52.853258,18685461,780.1545,0.0000,41.00
52.951863,18685540,780.1541,0.0000,40.70
53.050400,18685660,780.1519,0.0000,40.70
53.151362,18685739,780.1619,0.0000,40.70
53.251054,18685858,780.1703,0.0000,40.70
53.351315,18685940,780.1689,0.0000,40.70
53.454906,18686059,780.1675,0.0000,40.70
53.552997,18686138,780.1680,0.0000,40.70
53.651517,18686258,780.1675,0.0000,40.70
53.752323,18686341,780.1689,0.0000,40.70
53.851624,18686461,780.1699,0.0000,40.70
53.951013,18686538,780.1716,0.0000,40.70
54.052128,18686659,780.1621,0.0000,40.70
54.151544,18686739,780.1624,0.0000,40.70
54.252440,18686859,780.1586,0.0000,40.70
54.351527,18686940,780.1655,0.0000,40.70
54.453344,18687058,780.1765,0.0000,40.70
54.551394,18687140,780.1826,0.0000,40.70
54.650605,18687261,780.1780,0.0000,40.70
54.751702,18687339,780.1672,0.0000,40.70
54.851680,18687460,780.1728,0.0000,40.70
54.950395,18687540,780.1667,0.0000,41.00
55.050992,18687659,780.1711,0.0000,41.00
55.150526,18687743,780.1624,0.0000,41.00
55.251986,18687863,780.1721,0.0000,41.00
55.351115,18687937,780.1677,0.0000,41.00
55.451516,18688058,780.1777,0.0000,41.00
55.550710,18688138,780.1860,0.0000,41.00
55.650763,18688259,780.1767,0.0000,41.00
55.754510,18688340,780.1699,0.0000,41.00
55.851784,18688460,780.1675,0.0000,41.00
55.952485,18688541,780.1682,0.0000,41.00
56.050456,18688662,780.1882,0.0000,41.00
56.150874,18688741,780.1826,0.0000,41.00
56.251715,18688859,780.1755,0.0000,41.00
56.351402,18688939,780.1689,0.0000,41.00
56.451517,18689060,780.1780,0.0000,41.00
56.551262,18689138,780.1767,0.0000,41.00
56.651127,18689259,780.1765,0.0000,41.00
56.744306,18689339,780.1758,0.0000,41.00
56.852186,18689459,780.1675,0.0000,41.00
56.950442,18689540,780.1684,0.0000,41.00
57.051326,18689661,780.1804,0.0000,41.00
57.151108,18689738,780.1767,0.0000,41.00
57.251999,18689859,780.1725,0.0000,41.00
57.352302,18689940,780.1772,0.0000,41.00
57.451974,18690060,780.1782,0.0000,41.00
57.550224,18690138,780.1819,0.0000,41.00
57.650672,18690261,780.1760,0.0000,41.00
57.754255,18690339,780.1745,0.0000,41.00
57.850631,18690460,780.1711,0.0000,41.00
57.951896,18690539,780.1638,0.0000,41.00
58.054559,18690658,780.1797,0.0000,41.00
